month,day,year,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,age_since_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
6.0,19.0,2014.0,4.0,4.5,4750.0,13912.0,2.0,0.0,2.0,3.0,10.0,3600.0,1150.0,2005.0,9.0,98118.0,47.5332,-122.265,3600.0,22124.0,13.1
8.0,26.0,2014.0,4.0,2.5,2470.0,5954.0,2.0,0.0,0.0,3.0,8.0,2470.0,0.0,2013.0,1.0,98028.0,47.7685,-122.236,2470.0,4800.0,5.5
4.0,23.0,2015.0,3.0,2.5,2310.0,11993.0,2.0,0.0,0.0,3.0,9.0,2310.0,0.0,1988.0,27.0,98006.0,47.5438,-122.139,2830.0,10031.0,7.65
2.0,10.0,2015.0,4.0,3.5,3790.0,6874.0,2.5,0.0,0.0,3.0,9.0,3790.0,0.0,2010.0,5.0,98053.0,47.6956,-122.022,3370.0,6535.0,8.75
1.0,27.0,2015.0,4.0,3.75,3810.0,9916.0,2.0,0.0,0.0,3.0,11.0,3810.0,0.0,1989.0,26.0,98040.0,47.5739,-122.234,3040.0,11250.0,15.8
3.0,24.0,2015.0,3.0,2.75,2500.0,35245.0,1.0,0.0,0.0,3.0,7.0,1580.0,920.0,2000.0,15.0,98042.0,47.3414,-122.117,2060.0,153766.0,3.979
4.0,24.0,2015.0,4.0,2.5,3170.0,186436.0,2.0,0.0,0.0,3.0,9.0,3170.0,0.0,2000.0,15.0,98038.0,47.4475,-122.034,3250.0,215186.0,6.6
9.0,26.0,2014.0,3.0,2.0,2870.0,95396.0,1.0,0.0,0.0,4.0,9.0,1350.0,1520.0,1980.0,34.0,98027.0,47.4834,-122.001,2870.0,102366.0,5.6
3.0,18.0,2015.0,4.0,2.5,2290.0,8796.0,2.0,0.0,0.0,3.0,8.0,2290.0,0.0,1994.0,21.0,98198.0,47.3762,-122.318,2130.0,8796.0,3.499
6.0,27.0,2014.0,3.0,1.75,1960.0,6380.0,1.0,0.0,0.0,4.0,7.0,980.0,980.0,1939.0,75.0,98115.0,47.6975,-122.316,1480.0,6380.0,5.615
4.0,10.0,2015.0,3.0,2.0,2050.0,11454.0,1.0,0.0,0.0,3.0,8.0,2050.0,0.0,1987.0,28.0,98052.0,47.6389,-122.11,1980.0,11424.0,5.0
6.0,28.0,2014.0,3.0,1.75,1700.0,17355.0,1.0,0.0,0.0,3.0,7.0,1200.0,500.0,1978.0,36.0,98038.0,47.3637,-122.057,1900.0,9528.0,3.145
1.0,27.0,2015.0,2.0,1.0,670.0,7844.0,1.0,0.0,0.0,3.0,6.0,670.0,0.0,1942.0,73.0,98126.0,47.5165,-122.372,740.0,7218.0,2.02
12.0,23.0,2014.0,4.0,2.5,3070.0,7207.0,2.0,0.0,0.0,4.0,10.0,2670.0,400.0,1927.0,87.0,98112.0,47.6325,-122.29,3190.0,7523.0,17.2
12.0,2.0,2014.0,3.0,1.75,2370.0,9750.0,1.0,0.0,0.0,4.0,7.0,1280.0,1090.0,1979.0,35.0,98045.0,47.4459,-121.773,1230.0,9775.0,3.55
8.0,29.0,2014.0,3.0,2.5,2760.0,9471.0,1.0,0.0,2.0,3.0,8.0,1760.0,1000.0,1956.0,58.0,98115.0,47.676,-122.272,3040.0,6765.0,8.0
2.0,5.0,2015.0,4.0,2.25,2360.0,7490.0,2.0,0.0,0.0,3.0,8.0,2360.0,0.0,1979.0,36.0,98033.0,47.6988,-122.169,2360.0,7490.0,5.77
1.0,20.0,2015.0,3.0,3.0,1530.0,2132.0,2.0,0.0,0.0,3.0,8.0,1530.0,0.0,1993.0,22.0,98038.0,47.3746,-122.056,1530.0,3384.0,1.9995
1.0,14.0,2015.0,3.0,2.25,1900.0,18000.0,1.0,0.0,0.0,4.0,7.0,1280.0,620.0,1968.0,47.0,98023.0,47.3251,-122.354,1920.0,15000.0,2.12
8.0,25.0,2014.0,2.0,2.0,1180.0,3200.0,1.0,0.0,1.0,4.0,6.0,590.0,590.0,1945.0,69.0,98136.0,47.5275,-122.383,1350.0,4000.0,3.6
5.0,12.0,2014.0,4.0,2.5,2350.0,3150.0,1.5,0.0,0.0,4.0,8.0,1690.0,660.0,1910.0,104.0,98103.0,47.6605,-122.335,1750.0,3150.0,8.703
3.0,16.0,2015.0,4.0,2.0,1630.0,7618.0,1.5,0.0,0.0,3.0,7.0,1630.0,0.0,1967.0,48.0,98198.0,47.3658,-122.317,1320.0,8774.0,2.9
6.0,17.0,2014.0,3.0,2.5,1413.0,3600.0,2.0,0.0,0.0,3.0,8.0,1413.0,0.0,2011.0,3.0,98031.0,47.4222,-122.193,2150.0,3869.0,2.868
12.0,31.0,2014.0,6.0,3.0,2470.0,9267.0,2.0,0.0,0.0,3.0,8.0,2470.0,0.0,1982.0,32.0,98007.0,47.6025,-122.152,2470.0,9151.0,6.09
1.0,9.0,2015.0,6.0,3.75,5960.0,20197.0,2.0,0.0,4.0,3.0,10.0,3900.0,2060.0,2005.0,10.0,98065.0,47.5398,-121.869,3860.0,12800.0,11.4
7.0,17.0,2014.0,2.0,1.5,1590.0,4500.0,1.0,0.0,0.0,4.0,7.0,920.0,670.0,1946.0,68.0,98116.0,47.5831,-122.392,1900.0,4450.0,4.9
7.0,7.0,2014.0,2.0,1.0,1190.0,4440.0,1.0,0.0,0.0,3.0,6.0,1190.0,0.0,1981.0,33.0,98125.0,47.7135,-122.287,1060.0,5715.0,3.825
7.0,22.0,2014.0,3.0,2.25,2300.0,12430.0,1.0,0.0,2.0,4.0,8.0,1580.0,720.0,1960.0,54.0,98166.0,47.435,-122.347,2500.0,12430.0,5.9
10.0,2.0,2014.0,3.0,1.0,900.0,4084.0,1.5,0.0,0.0,3.0,7.0,900.0,0.0,1910.0,104.0,98117.0,47.684,-122.393,1280.0,4080.0,4.0
6.0,17.0,2014.0,5.0,3.5,2800.0,7350.0,2.0,0.0,0.0,3.0,7.0,2800.0,0.0,1995.0,19.0,98106.0,47.5273,-122.345,2190.0,7620.0,3.799
6.0,18.0,2014.0,3.0,2.25,1584.0,2800.0,2.0,0.0,0.0,3.0,7.0,1584.0,0.0,2012.0,2.0,98002.0,47.3454,-122.214,1584.0,2800.0,2.67
4.0,21.0,2015.0,3.0,2.5,1960.0,3953.0,2.0,0.0,0.0,3.0,8.0,1960.0,0.0,1999.0,16.0,98059.0,47.4904,-122.158,1690.0,3593.0,3.95
3.0,12.0,2015.0,3.0,3.25,1280.0,1730.0,2.0,0.0,0.0,3.0,8.0,1090.0,190.0,2005.0,10.0,98177.0,47.7032,-122.36,1280.0,2121.0,3.75
2.0,4.0,2015.0,4.0,2.75,2500.0,11659.0,1.0,0.0,2.0,3.0,9.0,1490.0,1010.0,1979.0,36.0,98003.0,47.3381,-122.332,2830.0,9915.0,3.5
2.0,25.0,2015.0,3.0,2.75,2000.0,6405.0,1.0,0.0,0.0,3.0,8.0,1260.0,740.0,1964.0,51.0,98178.0,47.5066,-122.259,2130.0,6510.0,2.863
7.0,2.0,2014.0,3.0,4.5,3850.0,62726.0,2.0,0.0,0.0,3.0,10.0,3120.0,730.0,2013.0,1.0,98053.0,47.6735,-122.058,2630.0,46609.0,9.15
7.0,21.0,2014.0,3.0,2.5,1650.0,1793.0,3.0,0.0,0.0,3.0,8.0,1650.0,0.0,2007.0,7.0,98133.0,47.7107,-122.332,1650.0,1863.0,3.7
6.0,21.0,2014.0,2.0,1.0,1230.0,1820.0,2.0,0.0,0.0,4.0,7.0,830.0,400.0,1948.0,66.0,98107.0,47.6684,-122.401,1660.0,3056.0,3.75
3.0,19.0,2015.0,4.0,2.5,2400.0,7092.0,2.0,0.0,0.0,3.0,7.0,2400.0,0.0,1997.0,18.0,98133.0,47.7522,-122.338,2350.0,8310.0,4.425
8.0,8.0,2014.0,3.0,2.25,3010.0,9600.0,2.0,0.0,0.0,3.0,8.0,2410.0,600.0,1978.0,36.0,98028.0,47.7671,-122.263,2620.0,9660.0,4.99
11.0,3.0,2014.0,3.0,2.25,1570.0,1680.0,3.0,0.0,0.0,3.0,8.0,1570.0,0.0,2014.0,0.0,98103.0,47.6585,-122.348,1290.0,1870.0,6.6
5.0,23.0,2014.0,3.0,2.0,1370.0,78408.0,1.0,0.0,0.0,5.0,7.0,1370.0,0.0,1964.0,50.0,98042.0,47.3867,-122.081,1620.0,9690.0,3.548
3.0,19.0,2015.0,4.0,1.5,1240.0,8158.0,1.0,0.0,0.0,4.0,7.0,1110.0,130.0,1961.0,54.0,98198.0,47.3716,-122.31,1520.0,8147.0,2.65
4.0,24.0,2015.0,2.0,1.5,1400.0,4050.0,1.0,0.0,0.0,4.0,8.0,1400.0,0.0,1954.0,61.0,98115.0,47.6768,-122.269,1900.0,5940.0,6.99
2.0,17.0,2015.0,3.0,1.0,1000.0,10800.0,1.0,0.0,0.0,3.0,7.0,1000.0,0.0,1959.0,56.0,98027.0,47.52,-122.03,1140.0,16846.0,3.9648
11.0,5.0,2014.0,4.0,2.5,2270.0,7665.0,2.0,0.0,0.0,3.0,9.0,2270.0,0.0,1986.0,28.0,98052.0,47.6612,-122.148,2450.0,8706.0,7.3235
6.0,18.0,2014.0,3.0,1.75,1970.0,8200.0,1.0,0.0,0.0,5.0,8.0,1420.0,550.0,1963.0,51.0,98177.0,47.7602,-122.363,2140.0,8000.0,5.4
6.0,13.0,2014.0,2.0,2.25,3170.0,3000.0,2.0,0.0,2.0,5.0,10.0,1990.0,1180.0,1900.0,114.0,98109.0,47.6291,-122.351,2980.0,5061.0,17.0
11.0,23.0,2014.0,2.0,0.75,900.0,9600.0,1.0,0.0,0.0,3.0,6.0,900.0,0.0,1941.0,73.0,98166.0,47.4604,-122.339,1250.0,14280.0,1.8025
12.0,1.0,2014.0,4.0,1.75,1690.0,7680.0,1.0,0.0,0.0,5.0,6.0,890.0,800.0,1946.0,68.0,98126.0,47.5296,-122.375,1060.0,7680.0,4.00375
6.0,2.0,2014.0,3.0,2.75,2180.0,7519.0,1.0,0.0,0.0,4.0,7.0,1310.0,870.0,1981.0,33.0,98052.0,47.6959,-122.125,1510.0,7107.0,5.685
6.0,20.0,2014.0,4.0,3.5,2970.0,14486.0,2.0,0.0,0.0,3.0,9.0,2340.0,630.0,1997.0,17.0,98040.0,47.5627,-122.215,3680.0,14486.0,9.05
6.0,3.0,2014.0,3.0,1.75,1340.0,16480.0,1.0,0.0,0.0,4.0,7.0,1340.0,0.0,1968.0,46.0,98042.0,47.364,-122.162,1520.0,10451.0,2.39
11.0,13.0,2014.0,2.0,2.25,1630.0,1686.0,2.0,0.0,0.0,3.0,10.0,1330.0,300.0,2014.0,0.0,98122.0,47.6113,-122.314,1570.0,2580.0,7.29999
12.0,29.0,2014.0,3.0,2.5,2620.0,9112.0,2.0,0.0,0.0,3.0,9.0,2620.0,0.0,1995.0,19.0,98052.0,47.6972,-122.116,2620.0,9067.0,7.38
8.0,11.0,2014.0,6.0,2.75,2890.0,7500.0,1.0,0.0,0.0,4.0,8.0,1830.0,1060.0,1976.0,38.0,98034.0,47.7099,-122.23,1880.0,7500.0,5.08
6.0,24.0,2014.0,3.0,2.0,1300.0,14350.0,1.0,0.0,0.0,3.0,7.0,1300.0,0.0,1955.0,1.0,98006.0,47.5736,-122.152,1520.0,10670.0,5.02
8.0,19.0,2014.0,3.0,2.25,1740.0,11040.0,2.0,0.0,0.0,3.0,8.0,1740.0,0.0,1980.0,34.0,98028.0,47.7376,-122.242,1720.0,11778.0,4.0
4.0,21.0,2015.0,3.0,2.5,2540.0,4260.0,2.0,0.0,0.0,3.0,7.0,2540.0,0.0,2005.0,10.0,98042.0,47.3989,-122.164,2190.0,4260.0,3.25
5.0,12.0,2015.0,3.0,1.75,2010.0,3090.0,1.5,0.0,0.0,5.0,7.0,1510.0,500.0,1926.0,89.0,98103.0,47.682,-122.348,1600.0,3150.0,8.25
3.0,20.0,2015.0,3.0,1.75,1880.0,8706.0,1.0,0.0,0.0,3.0,7.0,940.0,940.0,1927.0,88.0,98155.0,47.7362,-122.292,1880.0,7200.0,3.959
3.0,19.0,2015.0,4.0,2.75,3050.0,4750.0,2.0,0.0,0.0,3.0,8.0,3050.0,0.0,2014.0,1.0,98059.0,47.4857,-122.153,2730.0,5480.0,5.6395
1.0,29.0,2015.0,3.0,1.0,1060.0,10350.0,1.0,0.0,0.0,4.0,7.0,1060.0,0.0,1980.0,35.0,98038.0,47.365,-122.028,1500.0,9660.0,2.06
2.0,6.0,2015.0,3.0,3.25,1340.0,5434.0,2.0,0.0,0.0,3.0,7.0,1340.0,0.0,1986.0,29.0,98038.0,47.3779,-122.045,1670.0,6203.0,1.76
10.0,13.0,2014.0,4.0,1.5,1940.0,12100.0,1.0,0.0,0.0,3.0,7.0,1940.0,0.0,1962.0,52.0,98033.0,47.6892,-122.164,1380.0,12100.0,3.9
4.0,16.0,2015.0,2.0,1.0,1020.0,7679.0,1.0,0.0,0.0,5.0,6.0,1020.0,0.0,1942.0,73.0,98056.0,47.4915,-122.188,1280.0,6497.0,2.45
4.0,15.0,2015.0,4.0,2.0,1650.0,7552.0,1.0,0.0,0.0,4.0,7.0,860.0,790.0,1977.0,38.0,98155.0,47.7765,-122.324,1410.0,7199.0,3.6
6.0,23.0,2014.0,3.0,1.75,1800.0,6000.0,1.0,0.0,0.0,5.0,7.0,900.0,900.0,1905.0,109.0,98103.0,47.6867,-122.349,1800.0,3000.0,4.71001
6.0,18.0,2014.0,4.0,2.75,3870.0,10046.0,2.0,0.0,0.0,3.0,11.0,3870.0,0.0,2005.0,9.0,98033.0,47.6651,-122.191,3560.0,10046.0,14.0
10.0,22.0,2014.0,5.0,1.75,2280.0,43560.0,1.0,0.0,1.0,4.0,8.0,1380.0,900.0,1949.0,65.0,98166.0,47.4558,-122.362,1940.0,17664.0,5.71
5.0,12.0,2014.0,4.0,2.75,3300.0,12090.0,2.0,0.0,0.0,3.0,8.0,3300.0,0.0,1953.0,61.0,98004.0,47.6294,-122.218,3180.0,12239.0,9.27
4.0,27.0,2015.0,3.0,1.75,1480.0,6985.0,1.5,0.0,0.0,4.0,7.0,1200.0,280.0,1926.0,89.0,98117.0,47.686,-122.374,1480.0,5588.0,6.35
3.0,25.0,2015.0,2.0,1.0,880.0,17743.0,1.0,0.0,0.0,4.0,5.0,880.0,0.0,1951.0,64.0,98031.0,47.4115,-122.197,1217.0,13000.0,2.925
5.0,6.0,2015.0,3.0,2.0,1090.0,6090.0,1.0,0.0,0.0,3.0,7.0,940.0,150.0,1940.0,75.0,98118.0,47.5118,-122.259,1840.0,6090.0,1.58
10.0,31.0,2014.0,2.0,2.25,1530.0,981.0,3.0,0.0,0.0,3.0,8.0,1480.0,50.0,2006.0,8.0,98103.0,47.6533,-122.346,1530.0,1282.0,5.2
7.0,24.0,2014.0,3.0,1.75,1580.0,9705.0,1.0,0.0,0.0,4.0,7.0,1580.0,0.0,1977.0,37.0,98042.0,47.3819,-122.09,1580.0,9942.0,2.16
6.0,9.0,2014.0,4.0,1.75,2470.0,131790.0,2.0,0.0,2.0,3.0,8.0,2470.0,0.0,1937.0,77.0,98070.0,47.4421,-122.444,1470.0,92747.0,5.85
8.0,19.0,2014.0,3.0,2.25,1890.0,7498.0,1.0,0.0,0.0,3.0,7.0,1190.0,700.0,1987.0,27.0,98125.0,47.73,-122.297,1660.0,8100.0,4.235
10.0,29.0,2014.0,4.0,1.5,2170.0,9948.0,2.0,0.0,0.0,3.0,7.0,2170.0,0.0,1952.0,62.0,98148.0,47.4263,-122.331,1500.0,9750.0,1.95
4.0,29.0,2015.0,4.0,2.75,2630.0,4501.0,2.0,0.0,0.0,3.0,8.0,2630.0,0.0,2015.0,0.0,98028.0,47.7748,-122.244,2380.0,4599.0,6.1999
5.0,30.0,2014.0,4.0,2.5,2280.0,7200.0,2.0,0.0,0.0,3.0,8.0,2280.0,0.0,1994.0,20.0,98030.0,47.3829,-122.207,2250.0,7200.0,3.22
7.0,9.0,2014.0,3.0,2.5,1530.0,2913.0,2.0,0.0,0.0,4.0,7.0,1530.0,0.0,1986.0,28.0,98033.0,47.6939,-122.184,1370.0,3783.0,3.79
9.0,30.0,2014.0,4.0,2.5,1560.0,12220.0,1.5,0.0,0.0,4.0,7.0,1560.0,0.0,1965.0,49.0,98027.0,47.5287,-122.053,1920.0,12220.0,5.111
12.0,23.0,2014.0,3.0,3.25,2660.0,17852.0,2.5,0.0,0.0,3.0,8.0,2660.0,0.0,2014.0,0.0,98010.0,47.3077,-122.011,1320.0,11876.0,3.79
5.0,5.0,2014.0,3.0,1.75,1330.0,7500.0,1.0,0.0,0.0,3.0,8.0,1330.0,0.0,1961.0,53.0,98004.0,47.6074,-122.195,1690.0,7800.0,7.87
8.0,21.0,2014.0,4.0,4.0,4000.0,9309.0,2.0,0.0,0.0,3.0,9.0,4000.0,0.0,2007.0,7.0,98065.0,47.5421,-121.888,3920.0,8048.0,6.88
5.0,14.0,2015.0,5.0,3.0,3223.0,6371.0,2.0,0.0,0.0,3.0,9.0,3223.0,0.0,2014.0,1.0,98042.0,47.3584,-122.163,1979.0,9008.0,4.79349
2.0,24.0,2015.0,2.0,2.5,1390.0,1302.0,2.0,0.0,0.0,3.0,7.0,1390.0,0.0,1987.0,28.0,98003.0,47.3081,-122.329,1390.0,2052.0,1.9195
10.0,24.0,2014.0,3.0,2.25,1640.0,4420.0,2.0,0.0,0.0,4.0,7.0,1640.0,0.0,1918.0,31.0,98002.0,47.311,-122.21,1230.0,6632.0,2.5
9.0,16.0,2014.0,3.0,2.25,2280.0,8500.0,1.0,0.0,0.0,4.0,7.0,1680.0,600.0,1977.0,37.0,98034.0,47.7211,-122.166,1890.0,7700.0,4.1995
3.0,12.0,2015.0,4.0,1.0,1320.0,11212.0,1.0,0.0,0.0,5.0,6.0,1320.0,0.0,1914.0,101.0,98002.0,47.3098,-122.209,1060.0,6766.0,2.5
1.0,9.0,2015.0,6.0,5.0,3028.0,18055.0,2.0,0.0,0.0,3.0,7.0,3028.0,0.0,2005.0,10.0,98030.0,47.3651,-122.197,1400.0,34575.0,4.8
9.0,10.0,2014.0,3.0,2.0,1410.0,8384.0,1.0,0.0,0.0,3.0,7.0,1410.0,0.0,1985.0,29.0,98001.0,47.3315,-122.263,1410.0,9205.0,2.05
1.0,12.0,2015.0,4.0,3.5,2370.0,3302.0,2.0,0.0,0.0,3.0,8.0,1610.0,760.0,1926.0,1.0,98103.0,47.684,-122.341,2170.0,3800.0,8.0
8.0,4.0,2014.0,5.0,1.75,2850.0,11860.0,1.0,0.0,0.0,3.0,9.0,2850.0,0.0,1951.0,63.0,98155.0,47.7503,-122.28,2640.0,11604.0,7.5
10.0,29.0,2014.0,5.0,3.0,2370.0,6000.0,1.5,0.0,2.0,3.0,8.0,1340.0,1030.0,1926.0,11.0,98107.0,47.6645,-122.358,1350.0,4500.0,7.7
7.0,28.0,2014.0,5.0,3.5,4800.0,14984.0,2.0,0.0,2.0,3.0,11.0,3480.0,1320.0,1998.0,16.0,98006.0,47.5543,-122.148,4050.0,19009.0,13.5
3.0,11.0,2015.0,3.0,3.0,1740.0,1100.0,3.0,0.0,0.0,3.0,8.0,1740.0,0.0,2007.0,8.0,98107.0,47.67,-122.391,1370.0,1180.0,5.9
6.0,2.0,2014.0,3.0,2.75,2930.0,5569.0,1.0,0.0,0.0,3.0,9.0,1860.0,1070.0,2004.0,10.0,98072.0,47.7648,-122.164,2580.0,11045.0,5.599
3.0,5.0,2015.0,3.0,2.5,2940.0,15875.0,2.0,0.0,0.0,3.0,10.0,2940.0,0.0,1994.0,21.0,98075.0,47.5947,-122.016,2980.0,15875.0,7.8
5.0,22.0,2014.0,4.0,3.5,3150.0,6202.0,2.0,0.0,0.0,3.0,7.0,3150.0,0.0,2005.0,9.0,98042.0,47.3993,-122.162,2950.0,5940.0,3.3
1.0,12.0,2015.0,4.0,2.25,2390.0,12292.0,1.0,0.0,0.0,5.0,9.0,2390.0,0.0,1962.0,53.0,98040.0,47.5528,-122.221,2870.0,12337.0,9.84
9.0,2.0,2014.0,3.0,2.25,1790.0,7125.0,1.0,0.0,0.0,3.0,7.0,1220.0,570.0,1974.0,40.0,98034.0,47.7184,-122.226,2040.0,7950.0,3.92
11.0,18.0,2014.0,3.0,1.75,2000.0,6130.0,1.0,0.0,0.0,4.0,8.0,1120.0,880.0,1951.0,63.0,98117.0,47.6925,-122.388,2140.0,7150.0,5.49
12.0,1.0,2014.0,2.0,1.0,910.0,4725.0,1.0,0.0,0.0,3.0,7.0,910.0,0.0,1949.0,65.0,98115.0,47.676,-122.281,1600.0,5200.0,5.15
12.0,5.0,2014.0,5.0,2.25,2710.0,22120.0,1.0,0.0,0.0,3.0,7.0,1410.0,1300.0,1955.0,59.0,98011.0,47.7642,-122.195,2850.0,12224.0,4.952
11.0,26.0,2014.0,5.0,2.5,2390.0,8775.0,1.0,0.0,0.0,4.0,7.0,1270.0,1120.0,1980.0,34.0,98058.0,47.4639,-122.17,1800.0,8000.0,3.58
3.0,19.0,2015.0,3.0,2.0,1260.0,5460.0,1.0,0.0,0.0,3.0,7.0,1260.0,0.0,1972.0,43.0,98034.0,47.7355,-122.18,1510.0,5460.0,5.05
4.0,22.0,2015.0,3.0,2.25,1790.0,9927.0,1.0,0.0,2.0,4.0,7.0,1240.0,550.0,1969.0,46.0,98075.0,47.5822,-122.077,2610.0,10700.0,6.5
1.0,29.0,2015.0,5.0,2.0,2420.0,21000.0,1.5,0.0,0.0,3.0,8.0,2420.0,0.0,1966.0,49.0,98033.0,47.677,-122.165,1940.0,8085.0,6.75
4.0,2.0,2015.0,3.0,1.75,1270.0,6017.0,1.0,0.0,0.0,4.0,7.0,1030.0,240.0,1990.0,25.0,98028.0,47.737,-122.225,1630.0,7381.0,4.06
4.0,6.0,2015.0,4.0,2.25,3040.0,10283.0,1.0,0.0,0.0,4.0,8.0,1430.0,1610.0,1984.0,31.0,98074.0,47.6268,-122.038,1870.0,11074.0,5.4
12.0,17.0,2014.0,6.0,3.0,2530.0,9000.0,1.0,0.0,0.0,3.0,6.0,2530.0,0.0,1978.0,36.0,98033.0,47.6716,-122.199,1886.0,6000.0,8.3
8.0,1.0,2014.0,3.0,2.25,1520.0,5750.0,2.0,0.0,0.0,3.0,8.0,1400.0,120.0,1908.0,8.0,98116.0,47.5787,-122.388,1420.0,5650.0,6.726
6.0,3.0,2014.0,3.0,2.0,1530.0,8700.0,1.0,0.0,0.0,4.0,7.0,1530.0,0.0,1970.0,44.0,98055.0,47.4529,-122.207,1960.0,7600.0,2.35
5.0,19.0,2014.0,4.0,3.5,3410.0,10769.0,2.0,0.0,0.0,3.0,10.0,3410.0,0.0,2008.0,6.0,98004.0,47.6081,-122.198,2650.0,10058.0,14.1
1.0,8.0,2015.0,4.0,2.5,2560.0,5800.0,2.0,0.0,0.0,3.0,9.0,2560.0,0.0,2005.0,10.0,98038.0,47.3474,-122.025,3040.0,5800.0,3.88
8.0,20.0,2014.0,4.0,2.75,2470.0,7200.0,1.0,0.0,0.0,5.0,7.0,1350.0,1120.0,1940.0,74.0,98108.0,47.5631,-122.317,1500.0,6000.0,5.25
9.0,5.0,2014.0,3.0,3.75,2380.0,3600.0,1.5,0.0,0.0,3.0,7.0,1690.0,690.0,1927.0,87.0,98112.0,47.6374,-122.307,1990.0,3520.0,6.95
3.0,25.0,2015.0,3.0,1.0,1150.0,8000.0,1.5,0.0,0.0,4.0,6.0,1150.0,0.0,1913.0,58.0,98001.0,47.2749,-122.252,1170.0,9600.0,1.68
4.0,12.0,2015.0,2.0,1.5,1084.0,3427.0,2.0,0.0,0.0,3.0,7.0,1084.0,0.0,1976.0,39.0,98125.0,47.7117,-122.326,1084.0,6250.0,2.65
9.0,15.0,2014.0,4.0,2.25,1740.0,9613.0,2.0,0.0,0.0,5.0,8.0,1740.0,0.0,1989.0,25.0,98058.0,47.463,-122.125,1680.0,9769.0,3.0
5.0,27.0,2014.0,3.0,2.0,1630.0,8018.0,1.0,0.0,0.0,3.0,7.0,1630.0,0.0,2003.0,11.0,98001.0,47.2638,-122.243,1610.0,8397.0,2.6
3.0,26.0,2015.0,2.0,1.0,840.0,6480.0,1.0,0.0,0.0,4.0,5.0,840.0,0.0,1954.0,61.0,98001.0,47.264,-122.258,1100.0,7300.0,1.245
10.0,13.0,2014.0,4.0,3.5,4360.0,24603.0,2.0,0.0,0.0,3.0,12.0,4360.0,0.0,1998.0,16.0,98074.0,47.6035,-122.005,4770.0,27521.0,14.5
10.0,29.0,2014.0,4.0,2.25,2620.0,33578.0,2.0,0.0,0.0,3.0,7.0,2620.0,0.0,1977.0,37.0,98075.0,47.5921,-122.013,2520.0,35160.0,5.35
5.0,27.0,2014.0,4.0,3.75,3070.0,5850.0,2.0,0.0,0.0,5.0,9.0,2400.0,670.0,1927.0,87.0,98112.0,47.633,-122.283,2940.0,5573.0,15.7
2.0,23.0,2015.0,3.0,2.25,1350.0,1234.0,2.0,0.0,0.0,3.0,7.0,1160.0,190.0,2007.0,8.0,98106.0,47.5565,-122.363,1420.0,1234.0,2.99999
6.0,11.0,2014.0,3.0,2.5,2210.0,7557.0,2.0,0.0,0.0,3.0,9.0,2210.0,0.0,1989.0,25.0,98023.0,47.3079,-122.393,2440.0,8641.0,3.3
5.0,1.0,2015.0,3.0,2.5,1970.0,14876.0,1.0,0.0,0.0,3.0,7.0,1320.0,650.0,1981.0,34.0,98146.0,47.5031,-122.372,2030.0,8008.0,5.4
5.0,14.0,2014.0,4.0,2.5,2190.0,7350.0,2.5,0.0,0.0,5.0,8.0,2190.0,0.0,1958.0,56.0,98040.0,47.5786,-122.236,1880.0,7350.0,9.25
9.0,18.0,2014.0,5.0,3.25,4260.0,7861.0,2.0,0.0,0.0,3.0,10.0,4260.0,0.0,2005.0,9.0,98074.0,47.611,-121.992,4020.0,7528.0,9.94
12.0,29.0,2014.0,2.0,1.0,710.0,4240.0,1.0,0.0,0.0,4.0,6.0,710.0,0.0,1942.0,72.0,98106.0,47.5226,-122.351,850.0,5200.0,2.71
4.0,13.0,2015.0,5.0,1.5,1720.0,4000.0,1.5,0.0,0.0,3.0,7.0,1520.0,200.0,1925.0,90.0,98112.0,47.6197,-122.287,2280.0,4000.0,6.83
5.0,23.0,2014.0,3.0,1.75,1620.0,3975.0,1.0,0.0,0.0,5.0,7.0,940.0,680.0,1926.0,88.0,98117.0,47.6786,-122.368,1320.0,3922.0,6.41
12.0,4.0,2014.0,3.0,1.5,1900.0,43186.0,1.5,0.0,0.0,4.0,7.0,1300.0,600.0,1971.0,43.0,98038.0,47.4199,-121.99,2080.0,108028.0,4.275
10.0,31.0,2014.0,4.0,2.5,2542.0,6120.0,2.0,0.0,0.0,3.0,8.0,2542.0,0.0,2014.0,0.0,98030.0,47.3751,-122.188,2419.0,8984.0,3.5995
3.0,13.0,2015.0,3.0,1.75,1520.0,8100.0,1.0,0.0,0.0,5.0,6.0,760.0,760.0,1945.0,70.0,98117.0,47.6966,-122.375,1040.0,8100.0,4.75
6.0,9.0,2014.0,3.0,2.0,1310.0,2550.0,1.0,0.0,0.0,3.0,7.0,780.0,530.0,1986.0,28.0,98103.0,47.6911,-122.35,1460.0,5100.0,4.28
5.0,20.0,2014.0,6.0,5.25,2860.0,5682.0,2.0,0.0,0.0,3.0,7.0,2860.0,0.0,1978.0,36.0,98002.0,47.303,-122.221,1390.0,5956.0,3.0
7.0,1.0,2014.0,4.0,1.0,1630.0,2566.0,1.5,0.0,0.0,3.0,7.0,1630.0,0.0,1921.0,93.0,98122.0,47.6183,-122.3,1220.0,2314.0,5.81
7.0,29.0,2014.0,3.0,3.75,6400.0,76665.0,1.0,0.0,2.0,4.0,10.0,3810.0,2590.0,1966.0,48.0,98177.0,47.7313,-122.37,3430.0,60548.0,13.3
